How to add gaussian curve to histogram created with qplot?,9,"9,746",2,"['histogram', 'ggplot2']",2011-08-24,21:31:59Z,mkk,"5,832"
Why won't `system` create and return a variable?,2,152,2,['bash'],2011-08-24,21:14:52Z,David LeBauer,15.7k
ggplot2 - annotate text with superscript,4,"2,703",1,"['ggplot2', 'subscript']",2011-08-24,21:04:29Z,jslefche,"1,719"
Is there a way to read one CSV data set from a tar.gz with many data sets in R langauge? [duplicate],3,"1,562",1,"['dataset', 'compression']",2011-08-24,19:41:28Z,Andrey Adamovich,14.6k
Slower ddply when .parallel=TRUE on Mac OS X Version 10.6.7,6,"1,348",2,"['macos', 'parallel-processing', 'plyr']",2011-08-24,18:24:46Z,wespiserA,"2,129"
Referring to row names as numbers in analysis (geiger package),0,235,1,['phylogeny'],2011-08-24,17:08:11Z,Nick Crouch,166
How to sort characters in each element of a character vector? [duplicate],1,"1,090",2,[],2011-08-24,16:41:30Z,user702432,"3,740"
How to select rows based on 2 columns?,1,744,3,[],2011-08-24,15:58:50Z,James,740
x y coordinates upside down with rgl,3,429,1,['rgl'],2011-08-24,15:40:34Z,SnowFrog,575
Get a vector of all days in a year with R,10,"2,118",4,"['date', 'leap-year']",2011-08-24,14:10:41Z,JD Long,36.1k
Function to export workspace objects(data frames) to csv files,1,"2,411",2,"['function', 'export-to-csv']",2011-08-24,11:14:33Z,ECII,"3,718"
selection of nlm starting values problem,1,"1,645",1,"['error-handling', 'for-loop', 'nlm']",2011-08-24,10:49:17Z,jrs-x,186
passing files from R to Java,0,657,2,"['java', 'jsp']",2011-08-24,10:32:45Z,Dinesh,363
Apply multiple functions to each row of a dataframe,20,"6,213",4,"['transform', 'rows', 'dataframe', 'apply']",2011-08-24,10:23:22Z,Look Left,630
Write a function to remove object if it exists,6,"3,964",4,['function'],2011-08-24,08:29:58Z,Tungurahua,324
How can I deal with special values in my function when operating on a vector?,2,65,1,[],2011-08-24,07:21:46Z,Dustin,67.4k
How do I convert a `raw` into a vector of integers in R?,5,"3,699",3,[],2011-08-24,06:54:31Z,Yang,"7,867"
"In R, how to plot into a memory buffer instead of a file?",7,"2,279",1,"['plot', 'jri']",2011-08-24,06:49:57Z,Yang,"7,867"
Convert length-one character to one-byte string,1,983,1,"['string', 'escaping', 'byte']",2011-08-24,05:12:53Z,aL3xa,22.7k
Why do rapply and lapply handle NULL differently?,15,841,1,"['null', 'lapply']",2011-08-24,03:57:53Z,joran,132k
Getting a dodged bar chart?,3,718,1,"['graph', 'ggplot2']",2011-08-24,03:46:57Z,Legend,54.4k
How can I make rjson's fromJSON method convert JSON NULLs to R NAs?,4,858,2,"['json', 'null']",2011-08-24,01:59:23Z,c00kiemonster,"7,902"
"Alternatives to system() in R for calling sed, rsync, ssh etc.: Do functions exist, should I write my own, or am I missing the point?",12,"2,461",4,['bash'],2011-08-24,00:43:46Z,David LeBauer,15.7k
Is it possible to split X-Axis labels into two levels?,1,595,1,"['graph', 'ggplot2', 'visualization']",2011-08-24,00:31:54Z,Legend,54.4k
Creating data.frames in R from Java via JRI,3,"2,474",1,"['java', 'scala', 'jri']",2011-08-23,23:59:31Z,Yang,"7,867"
Problems installing rgeos and rgdal on Mac OS X Lion,2,"3,282",3,"['osx-lion', 'gdal', 'geos']",2011-08-23,22:33:33Z,Pascal,53
rodbc character encoding error with PostgreSQL,7,"3,091",4,"['postgresql', 'rodbc', 'greenplum']",2011-08-23,20:43:51Z,wahalulu,667
How to pass variables into split()?,2,193,2,['split'],2011-08-23,19:59:16Z,James,740
3 by 2 plot in ggplot2,-2,188,1,"['ggplot2', 'data-visualization']",2011-08-23,18:44:48Z,ghb,355
Where is the percentile function in CRAN -R,9,"12,600",6,[],2011-08-23,18:18:15Z,freewary,102
Adding values to a matrix using index vectors that include row and column names,6,"3,066",4,"['matrix', 'sparse-matrix', 'indices']",2011-08-23,16:37:01Z,dscheffy,49
Interactively ask user for filename before saving file,5,"2,315",5,[],2011-08-23,15:13:09Z,Dinesh,363
Putting a repeating value into a column,12,"40,229",3,[],2011-08-23,14:47:35Z,acesnap,70
R-Perl Install Problems with GCC 4.0: How do you remove unnecessary -arch flags,2,620,1,"['c', 'perl', 'gcc']",2011-08-23,14:39:02Z,Jeff Erickson,"1,630"
Counting number of times a value occurs,9,"34,202",5,[],2011-08-23,14:21:06Z,Angelo,"1,591"
Remove axis labels in R conditional density plot,1,"1,878",1,['label'],2011-08-23,12:42:56Z,neweR,25
Adding a horizontal line between the rows in a latex table using R xtable,7,"5,605",1,"['latex', 'xtable']",2011-08-23,12:04:53Z,alex,41
R & ggplot2: How to get arrows under the axis label?,5,"3,627",3,"['ggplot2', 'axis']",2011-08-23,12:00:21Z,Marc,26
How to create a time scatterplot with R?,8,"10,612",2,"['ggplot2', 'time-series', 'scatter-plot']",2011-08-23,11:49:52Z,karlcow,"5,835"
Can't read csv automatically with R(D)COM,7,440,1,['c#'],2011-08-23,11:13:34Z,Guy Segal,185
Emacs+ESS+R: How to have help page open in new buffer,5,"1,421",2,"['emacs', 'ess']",2011-08-23,10:43:12Z,hatmatrix,17.8k
Dropping extra column in Tab delim file,3,748,2,[],2011-08-23,10:06:17Z,Dinesh,363
R-Graphs: exclude non-relevant values from axis,0,"1,191",1,"['boxplot', 'r-factor']",2011-08-23,09:43:26Z,Florian,1
Set up Vim to work with R and Sweave in Windows,5,676,2,"['windows', 'vim', 'latex', 'sweave']",2011-08-23,09:29:16Z,jjunju,141
Add statistical information to the bottom of a graph,7,"2,341",1,"['statistics', 'graphing']",2011-08-23,08:51:55Z,MNaughton,38
xts tick data rolling subset,3,"2,100",2,['xts'],2011-08-23,06:40:14Z,E.D.,159
Fitting a zero inflated poisson distribution in R,9,"6,557",1,['distribution'],2011-08-23,06:37:49Z,Laura,354
Read lines by number from a large file,22,"26,090",5,"['large-files', 'line-numbers']",2011-08-23,05:47:37Z,Aleksandr Levchuk,"2,441"
How do I convince ggplot2 to create a legend for me?,4,"2,084",1,['ggplot2'],2011-08-23,05:03:38Z,Dustin,67.4k
Help reproduce graph from excel,-1,214,2,"['ggplot2', 'visualization']",2011-08-22,22:31:23Z,ghb,355
plot.new has not been called yet,34,"96,246",6,['plot'],2011-08-22,22:01:48Z,optform,332
Split a duration of an interval in calendar days,3,669,1,['time'],2011-08-22,21:52:22Z,ECII,"3,718"
Vectorize a product calculation which depends on previous elements?,20,"2,810",7,"['vectorization', 'product']",2011-08-22,21:03:03Z,BobH,115
Create a vector from repetitons of items from a matrix,1,100,4,[],2011-08-22,20:13:19Z,ECII,"3,718"
Matching dates in sqldf,1,"1,251",3,[],2011-08-22,18:52:09Z,acesnap,70
unzip a tar.gz file in R?,22,"22,608",1,['unzip'],2011-08-22,17:26:50Z,Tal Galili,11.4k
Iteration over for loop in r,0,"11,088",2,[],2011-08-22,16:35:49Z,Bob,17
Order categorical data in a stacked bar plot with ggplot2,13,"9,738",3,"['ggplot2', 'geom-bar']",2011-08-22,16:21:51Z,Dominik,"1,128"
How to remove training data from party:::ctree models?,7,"1,597",2,"['memory-management', 'classification', 'decision-tree']",2011-08-22,15:36:14Z,Stefan Schadwinkel,116
Problem with URCA package: No critical values,-2,530,1,[],2011-08-22,15:15:44Z,blakc05,"1,379"
How to generate boxplot,2,"11,650",4,[],2011-08-22,12:59:58Z,sagar,30
"How would you write a wrapper function or class to format numbers as percent, currency, etc. in R?",11,690,4,['number-formatting'],2011-08-22,12:48:57Z,Andrie,134k
Change row order in a matrix/dataframe,20,"25,225",6,"['matrix', 'dataframe']",2011-08-22,10:56:45Z,pacomet,"1,996"
How to format a number as percentage in R?,96,"135,955",9,['formatting'],2011-08-22,10:05:23Z,Andrie,134k
How to summarise data by group with weighted mean?,7,"8,718",2,[],2011-08-22,09:52:53Z,xiaodai,"3,988"
Reordering and reshaping columns in R [duplicate],1,"1,821",2,[],2011-08-22,09:05:36Z,SnowFrog,575
How to save a plot as image on the disk?,263,"298,884",11,"['plot', 'ggplot2', 'lattice', 'r-faq']",2011-08-22,07:06:34Z,blakc05,"1,379"
'jpeg' function in R not saving current device,2,"2,199",2,"['plot', 'jpeg']",2011-08-22,03:19:15Z,LoveMeow,436
Why are loops slow in R?,72,"30,925",4,"['performance', 'apply']",2011-08-22,02:59:46Z,isomorphismes,"4,911"
Is there an R library that estimates a multivariate natural cubic spline (or similar) function?,3,"4,597",3,"['interpolation', 'spline']",2011-08-22,00:45:56Z,David LeBauer,15.7k
How to calculate returns from a vector of prices?,6,"35,518",7,[],2011-08-21,20:43:57Z,blakc05,"1,379"
ggplot2 produces error when used in function or S4,-2,834,4,['ggplot2'],2011-08-21,20:15:08Z,MYaseen208,"7,627"
Forcing specific data types as arguments to a function,8,"4,132",3,[],2011-08-21,17:15:27Z,ChrisW,"2,849"
How to change font family in a legend in an R-plot?,12,"13,975",1,"['plot', 'legend']",2011-08-21,07:28:34Z,John,11.3k
"why does sd in R return a vector for matrix input, and what can I do about it?",6,"1,009",2,[],2011-08-21,03:59:19Z,shabbychef,"1,353"
integrating R with Rsruby,16,"5,444",3,"['ruby-on-rails', 'ruby']",2011-08-21,00:40:46Z,Han,878
R script question - is.na telling me the condition has length > 1,2,485,1,['nls'],2011-08-20,23:07:49Z,StanLe,"2,217"
How can I make a multiple bar chart in ggplot2?,4,"2,871",1,['ggplot2'],2011-08-20,20:39:38Z,Dustin,67.4k
Dealing with 0 error in nls - R script,2,593,1,"['nls', 'nonlinear-functions']",2011-08-20,18:15:54Z,StanLe,"2,217"
R plot - make a big circle at a point,3,"8,272",3,['plot'],2011-08-20,17:48:07Z,CodeGuy,12.3k
How to generate a vector containing a numeric sequence with a given step?,34,"76,560",1,[],2011-08-20,17:29:56Z,CodeGuy,12.3k
Migrating R libraries,26,"9,678",1,"['installation', 'administration', 'r-faq']",2011-08-20,17:27:15Z,Iterator,14k
Installation of tseries package fails,4,"8,768",2,[],2011-08-20,13:24:19Z,Dail,681
Vectorizing a search function that contains a loop and an if clause,2,223,3,"['loops', 'if-statement', 'optimization', 'vectorization']",2011-08-20,10:45:33Z,Nanami,"1,220"
Can't install rJava 0.9 on Ubuntu 10.04,16,"11,937",4,['rjava'],2011-08-20,02:52:24Z,Yang,"7,867"
R .libPaths() difference between RStudio and command-line R,6,"5,486",2,['rstudio'],2011-08-20,02:22:09Z,Yang,"7,867"
Changing legend position/direction using opts() has no effect,13,"3,001",1,['ggplot2'],2011-08-19,23:58:31Z,joran,132k
Why is the terminology of labels and levels in factors so weird?,32,"1,446",2,"['levels', 'factors']",2011-08-19,23:27:56Z,42-,210k
R script - NLS not working,3,836,2,"['least-squares', 'nls']",2011-08-19,22:10:21Z,CodeGuy,12.3k
Inserting elements in an R list,3,"3,089",2,"['list', 'dictionary', 'vector']",2011-08-19,22:08:28Z,highBandWidth,"6,888"
Compare two user defined curves and score their similarity,3,"4,839",3,"['geometry', 'computational-geometry', 'curve']",2011-08-19,18:56:21Z,Olivier,112
R script - nls function,2,746,1,"['least-squares', 'nls']",2011-08-19,18:46:27Z,CodeGuy,12.3k
R: add different values to columns within a list of dataframes,3,307,1,"['list', 'add', 'dataframe']",2011-08-19,16:03:24Z,tomtomme,83
How do you set the y-axis labels using axis3d?,4,"1,408",1,[],2011-08-19,15:32:46Z,user338714,970
R script - least squares solution to the following [duplicate],2,274,1,"['least-squares', 'nls', 'lm']",2011-08-19,15:02:40Z,CodeGuy,12.3k
Align multiple ggplot2 plots with grid,14,"8,238",4,"['data-visualization', 'ggplot2']",2011-08-19,14:47:31Z,apepper,278
Is there a predict function for PLM in R?,11,"5,633",4,['plm'],2011-08-19,14:28:17Z,Ram Ahluwalia,552
R loops: Adding a column to a table if does not already exist,5,"2,796",1,"['loops', 'if-statement', 'plyr']",2011-08-19,12:56:47Z,Largh,28
Kindly check the R command,0,368,2,[],2011-08-19,12:55:59Z,Angelo,"1,591"
How to change the font of the main title in plot(),14,"26,821",2,[],2011-08-19,12:47:27Z,jonalv,"1,040"
How to get the first date from a vector?,8,"5,954",1,['posixct'],2011-08-19,12:37:39Z,klonq,"1,757"
Recommendations using R with SimpleDB or BigQuery or using PHP with SimpleDB,6,"1,672",2,"['hadoop', 'amazon-simpledb', 'mahout', 'google-bigquery']",2011-08-19,12:33:48Z,samridhi,450
Merging through fuzzy matching of variables in R,14,"2,712",2,"['linux', 'unix']",2011-08-19,10:31:20Z,user702432,"3,740"
Conditional subsetting in R,3,"1,037",2,[],2011-08-19,09:30:25Z,user702432,"3,740"
Constant bandwidth in kernel density estimate (R),-1,622,1,"['bandwidth', 'kernel-density']",2011-08-19,09:13:55Z,Amanda,1
Hierarchial clustering in R,2,"5,183",1,[],2011-08-19,09:07:58Z,manjitha,11
How to make “resident folder” to be the working directory? [duplicate],1,110,0,"['folder', 'startup']",2011-08-19,06:58:15Z,Tungurahua,324
Query data.frame through Bash script argument with Rscript,5,382,1,[],2011-08-19,03:27:51Z,brews,331
Writing functions in R - calling external functions from libraries,1,"1,180",2,"['function', 'inherited']",2011-08-19,01:46:21Z,Mike,6
Standalone Rmath.h in native C/C++ program [2],3,847,2,"['macos', 'gcc']",2011-08-19,00:24:56Z,Water in Water,95
Conditioned Moving Max,5,168,2,[],2011-08-18,23:33:33Z,Ajay Pillarisetti,50
In R can I save loaded packages with the workspace?,6,"2,923",4,"['package', 'workspace']",2011-08-18,23:08:47Z,Owen,28.3k
Find Number of Occurences for Maximum Value for each unique item in R,4,183,3,[],2011-08-18,22:17:55Z,xbsd,"1,205"
Finding where two linear fits intersect in R,7,"9,444",4,"['intersection', 'lm']",2011-08-18,22:04:20Z,CodeGuy,12.3k
How can I satisfy my woes with R's `:` operator?,5,105,1,"['operators', 'sequence']",2011-08-18,21:45:03Z,Owen,28.3k
Determining the goodness of an R fit using lm(),1,"13,043",3,['lm'],2011-08-18,21:11:58Z,CodeGuy,12.3k
simple manipulation of a data frame column,2,"1,025",1,"['csv', 'dataframe']",2011-08-18,20:38:04Z,CodeGuy,12.3k
Removing specific rows from a dataframe,22,"95,925",4,"['dataframe', 'rows']",2011-08-18,19:16:38Z,Gab_27,953
R: how to change output width in ESS? [duplicate],0,153,0,"['emacs', 'console', 'ess']",2011-08-18,18:51:04Z,user443854,"2,211"
how to view RCurl options,2,"3,175",1,['rcurl'],2011-08-18,18:26:45Z,Karol Pal,51
What is the practical use of the identity function in R?,31,"5,137",7,"['functional-programming', 'identity']",2011-08-18,14:14:54Z,Andrie,134k
How to efficiently filter a data frame?,24,"90,443",2,"['filter', 'r-faq']",2011-08-18,11:00:07Z,Mike,180
How do I run a high pass or low pass filter on data points in R?,35,"32,744",8,"['signal-processing', 'frequency-analysis']",2011-08-18,10:28:17Z,hlovdal,19k
Barplot in R - How to divide the plot into separate parts by showing them in different colors,1,"1,117",1,[],2011-08-18,09:42:06Z,Bob,17
"In ggplot2, how do I make a faceted plot have min heights and share the same ticks?",2,586,1,"['plot', 'ggplot2']",2011-08-18,09:39:22Z,Yang,"7,867"
ggplot2 position='dodge' producing bars that are too wide,3,"1,740",1,"['plot', 'ggplot2']",2011-08-18,08:33:53Z,Yang,"7,867"
dealing with missing values with the R filter() function,4,"3,134",3,['filter'],2011-08-18,08:27:11Z,Yaya,21
Argument abbreviations with non-consecutive lettering (partial matching++)?,3,77,1,[],2011-08-18,07:55:32Z,Ari B. Friedman,46.8k
How to automatically update R to the latest patched version?,2,"1,140",2,[],2011-08-18,07:34:43Z,user4618,11
All the connections are in use: Execution halted,7,"6,068",4,"['error-handling', 'try-catch']",2011-08-18,06:47:00Z,Dail,681
How to read data from Microsoft Access .accdb database files into R?,16,"24,249",7,"['database', 'ms-access', 'dataset']",2011-08-18,06:32:05Z,Egon Willighagen,728
How to create a diagonal matrix in R?,0,"17,746",3,[],2011-08-18,03:43:59Z,manjitha,11
What is the impact of not calling the arguments while calling a function [closed],2,143,4,[],2011-08-18,03:02:22Z,RockScience,"6,482"
removing text added to a plot with mtext,4,"4,087",1,"['text', 'plot']",2011-08-18,02:15:41Z,Mark,21
Bad idea? ggplotting an S3 class object,16,930,4,['ggplot2'],2011-08-17,20:12:28Z,Ari B. Friedman,46.8k
How can I convert from jitter() amounts to position_jitter() widths in ggplot2?,3,215,1,['ggplot2'],2011-08-17,18:34:17Z,briandk,"2,759"
Draw borders within bars in barplot?,2,"1,127",2,"['plot', 'bar-chart']",2011-08-17,18:29:52Z,Amyunimus,723
xts comparison to another xts object does not work,3,"1,014",2,['xts'],2011-08-17,18:10:32Z,Pauly,51
Writing numeric vs. writing integer to a binary file in R,-2,794,2,[],2011-08-17,18:03:12Z,Amy,1
How to save all console output to file in R?,62,"80,984",6,"['file', 'console', 'logging']",2011-08-17,17:32:43Z,user443854,"2,211"
output format of Sys.Date(),2,321,1,[],2011-08-17,17:17:04Z,gappy,"5,454"
Predicting with lm object in R - black box paradigm,1,"3,201",2,[],2011-08-17,17:10:18Z,SFun28,13.7k
Selecting and separating elements from a list,2,728,3,[],2011-08-17,17:07:31Z,Ram,93
arguments in R CMD BATCH mode from Shell,3,"2,342",1,['shell'],2011-08-17,16:55:36Z,Philipp,16
Memory efficient alternative to rbind - in-place rbind?,26,"9,175",4,"['dataframe', 'rbind']",2011-08-17,13:50:15Z,Sebastian,"1,386"
How to do a basic left outer join with data.table in R?,3,"8,397",4,"['sql', 'data.table']",2011-08-17,09:30:30Z,Yang,"7,867"
Remove rows in dataframe with factor “”,8,"14,209",2,"['grep', 'dataframe']",2011-08-17,08:47:27Z,Lisann,"2,085"
vectorising the application of mle2 models,1,650,1,"['statistics', 'plyr']",2011-08-17,08:44:54Z,Gab_27,953
RMySQL wrong quote escaping,2,599,1,['mysql'],2011-08-17,08:37:15Z,Dail,681
